icao24,callsign,origin,time_pos,last_con,long,lat,altitude,timestamp
406f78,BAW34   ,United Kingdom,1772467058,1772467060,100.8524,3.9642,6339.84,2026-03-02 23:57:48
406f78,BAW34   ,United Kingdom,1772467058,1772467065,100.8524,3.9642,6339.84,2026-03-02 23:59:50
406f78,BAW34   ,United Kingdom,1772467058,1772467065,100.8524,3.9642,6339.84,2026-03-03 00:01:52
406b05,BAW16   ,United Kingdom,1772467405,1772467405,100.1211,3.7998,9144,2026-03-03 00:03:54
406b05,BAW16   ,United Kingdom,1772467440,1772467443,100.0902,3.874,9144,2026-03-03 00:05:56
7502c2,MXD185  ,Malaysia,1772467670,1772467670,101.6629,3.6398,6880.86,2026-03-03 00:07:58
406b05,BAW16   ,United Kingdom,1772467440,1772467443,100.0902,3.874,9144.0,2026-03-03 00:07:58
4bb10a,THY39V  ,Turkey,1772468154,1772468154,101.1411,3.6196,5905.5,2026-03-03 00:16:06
4bb10a,THY39V  ,Turkey,1772468271,1772468271,100.989,3.7789,6621.78,2026-03-03 00:18:08
4851b1,KLM810  ,Kingdom of the Netherlands,1772468271,1772468271,101.0459,3.674,5425.44,2026-03-03 00:18:08
76cd77,SIA322  ,Singapore,1772468264,1772468268,100.8313,3.9053,10226.04,2026-03-03 00:18:08
4bb10a,THY39V  ,Turkey,1772468387,1772468391,100.8314,3.9414,7193.28,2026-03-03 00:20:11
4851b1,KLM810  ,Kingdom of the Netherlands,1772468368,1772468368,100.9289,3.8548,5951.22,2026-03-03 00:20:11
76cd77,SIA322  ,Singapore,1772468282,1772468285,100.7943,3.9257,10287.0,2026-03-03 00:20:11
4bb10a,THY39V  ,Turkey,1772468515,1772468515,100.6565,4.1299,7970.52,2026-03-03 00:22:13
4851b1,KLM810  ,Kingdom of the Netherlands,1772468426,1772468428,100.8555,3.9638,6088.38,2026-03-03 00:22:13
76cd77,SIA322  ,Singapore,1772468282,1772468285,100.7943,3.9257,10287.0,2026-03-03 00:22:13
4bb10a,THY39V  ,Turkey,1772468643,1772468646,100.5052,4.342,8473.44,2026-03-03 00:24:15
4851b1,KLM810  ,Kingdom of the Netherlands,1772468426,1772468428,100.8555,3.9638,6088.38,2026-03-03 00:24:15
4bb10a,THY39V  ,Turkey,1772468643,1772468646,100.5052,4.342,8473.44,2026-03-03 00:26:16
4bb10a,THY39V  ,Turkey,1772468643,1772468646,100.5052,4.342,8473.44,2026-03-03 00:28:19
76cda4,SIA356  ,Singapore,1772469503,1772469504,101.7385,3.8691,9745.98,2026-03-03 00:38:28
c2c363,CFC01   ,Canada,1772469604,1772469625,101.3604,3.7607,10668.0,2026-03-03 00:40:30
76cda4,SIA356  ,Singapore,1772469625,1772469625,101.541,4.0851,10073.64,2026-03-03 00:40:30
76cda4,SIA356  ,Singapore,1772469662,1772469662,101.4804,4.1514,10111.74,2026-03-03 00:42:32
75044b,MAS20   ,Malaysia,1772469748,1772469748,101.4542,3.6145,5585.46,2026-03-03 00:42:32
76cda4,SIA356  ,Singapore,1772469662,1772469662,101.4804,4.1514,10111.74,2026-03-03 00:44:34
75044b,MAS20   ,Malaysia,1772469748,1772469750,101.4542,3.6145,5585.46,2026-03-03 00:44:34
75044b,MAS20   ,Malaysia,1772469748,1772469750,101.4542,3.6145,5585.46,2026-03-03 00:46:36
3c4ad7,DLH781  ,Germany,1772470348,1772470352,101.4936,3.6758,9144,2026-03-03 00:52:41
3c4ad7,DLH781  ,Germany,1772470399,1772470399,101.4435,3.7883,9144,2026-03-03 00:54:43
3c4ad7,DLH781  ,Germany,1772470399,1772470399,101.4435,3.7883,9144,2026-03-03 00:56:45
4b191c,SWR177  ,Switzerland,1772471081,1772471081,101.7481,3.7758,9144,2026-03-03 01:04:54
4b191c,SWR177  ,Switzerland,1772471147,1772471147,101.6341,3.8875,9144,2026-03-03 01:06:55
4b191c,SWR177  ,Switzerland,1772471147,1772471147,101.6341,3.8875,9144,2026-03-03 01:08:56
4b191c,SWR177  ,Switzerland,1772471147,1772471147,101.6341,3.8875,9144,2026-03-03 01:10:58
800737,AIC309  ,India,1772471697,1772471698,101.6868,3.8827,12192,2026-03-03 01:15:00
800737,AIC309  ,India,1772471810,1772471810,101.4399,4.0081,12192,2026-03-03 01:17:01
800737,AIC309  ,India,1772471856,1772471856,101.3613,4.0891,12192,2026-03-03 01:19:03
800737,AIC309  ,India,1772471856,1772471856,101.3613,4.0891,12192,2026-03-03 01:21:04
76cdba,SIA312  ,Singapore,1772472424,1772472424,101.378,3.8164,9745.98,2026-03-03 01:27:08
76cdba,SIA312  ,Singapore,1772472489,1772472489,101.2937,3.9521,9837.42,2026-03-03 01:29:10
76cdba,SIA312  ,Singapore,1772472489,1772472489,101.2937,3.9521,9837.42,2026-03-03 01:31:12
800b12,IGO1004 ,India,1772472641,1772472646,100.8762,3.6466,11582.4,2026-03-03 01:31:12
76cdba,SIA312  ,Singapore,1772472489,1772472489,101.2937,3.9521,9837.42,2026-03-03 01:33:14
800b12,IGO1004 ,India,1772472775,1772472775,100.6207,3.8086,11582.4,2026-03-03 01:33:14
800b12,IGO1004 ,India,1772472790,1772472791,100.5928,3.8263,11582.4,2026-03-03 01:35:16
800b12,IGO1004 ,India,1772472790,1772472791,100.5928,3.8263,11582.4,2026-03-03 01:37:18
80073f,AIC301  ,India,1772473139,1772473141,100.7998,3.6786,12192.0,2026-03-03 01:39:20
4d0106,,Luxembourg,1772473156,1772473156,100.748,3.7779,8481.06,2026-03-03 01:39:20
80073f,AIC301  ,India,1772473139,1772473141,100.7998,3.6786,12192.0,2026-03-03 01:41:22
4d0106,CLX9521 ,Luxembourg,1772473259,1772473259,100.9221,3.6705,7757.16,2026-03-03 01:41:22
80073f,AIC301  ,India,1772473139,1772473141,100.7998,3.6786,12192,2026-03-03 01:43:24
76cefa,SIA306  ,Singapore,1772474007,1772474007,101.6289,3.6084,9144,2026-03-03 01:53:33
76cefa,SIA306  ,Singapore,1772474127,1772474128,101.3729,3.7555,9144,2026-03-03 01:55:34
76cefa,SIA306  ,Singapore,1772474127,1772474128,101.3729,3.7555,9144,2026-03-03 01:57:36
76cefa,SIA306  ,Singapore,1772474127,1772474128,101.3729,3.7555,9144,2026-03-03 01:59:38
801597,AIC2148 ,India,1772478294,1772478347,101.7392,4.1765,10370.82,2026-03-03 03:09:04
801597,AIC2148 ,India,1772478294,1772478347,101.7392,4.1765,10370.82,2026-03-03 03:11:07
702034,BBC387  ,Bangladesh,1772479349,1772479349,101.4549,3.6044,6195.06,2026-03-03 03:23:13
484cba,KLM836  ,Kingdom of the Netherlands,1772479367,1772479367,101.7396,3.6421,9144.0,2026-03-03 03:23:13
702034,BBC387  ,Bangladesh,1772479349,1772479349,101.4549,3.6044,6195.06,2026-03-03 03:25:14
484cba,KLM836  ,Kingdom of the Netherlands,1772479495,1772479495,101.5905,3.9131,9144.0,2026-03-03 03:25:14
702034,BBC387  ,Bangladesh,1772479349,1772479349,101.4549,3.6044,6195.06,2026-03-03 03:27:15
484cba,KLM836  ,Kingdom of the Netherlands,1772479564,1772479564,101.5066,4.0596,9144.0,2026-03-03 03:27:15
76bccb,TGW51   ,Singapore,1772479610,1772479611,101.3806,3.7711,11887.2,2026-03-03 03:27:15
484cba,KLM836  ,Kingdom of the Netherlands,1772479564,1772479564,101.5066,4.0596,9144,2026-03-03 03:29:15
484cba,KLM836  ,Kingdom of the Netherlands,1772479564,1772479564,101.5066,4.0596,9144,2026-03-03 03:31:17
801527,IGO1005 ,India,1772479984,1772479986,100.6338,3.6152,11285.22,2026-03-03 03:33:17
76cdae,SIA391  ,Singapore,1772480459,1772480471,100.8092,3.8129,10668,2026-03-03 03:41:21
76cdae,SIA391  ,Singapore,1772480599,1772480599,101.0299,3.6036,10675.62,2026-03-03 03:43:22
8007cc,IGO1008 ,India,1772480960,1772480960,100.2536,3.7339,10370.82,2026-03-03 03:49:24
8007cc,IGO1008 ,India,1772480960,1772480960,100.2536,3.7339,10370.82,2026-03-03 03:49:26
8007cc,IGO1008 ,India,1772481003,1772481003,100.1577,3.7598,10370.82,2026-03-03 03:51:25
8007cc,IGO1008 ,India,1772481003,1772481003,100.1577,3.7598,10370.82,2026-03-03 03:51:27
8007cc,IGO1008 ,India,1772481003,1772481003,100.1577,3.7598,10370.82,2026-03-03 03:53:28
750422,MXD224  ,Malaysia,1772481187,1772481194,100.1732,3.6517,10218.42,2026-03-03 03:53:28
750422,MXD224  ,Malaysia,1772481232,1772481241,100.2594,3.631,9776.46,2026-03-03 03:55:29
750422,MXD224  ,Malaysia,1772481232,1772481241,100.2594,3.631,9776.46,2026-03-03 03:57:30
80142a,IGO1031 ,India,1772482045,1772482045,100.5233,3.6717,7947.66,2026-03-03 04:07:35
7501e8,XAX327  ,Malaysia,1772482535,1772482535,100.9396,3.8705,7178.04,2026-03-03 04:15:38
7501e8,XAX327  ,Malaysia,1772482561,1772482561,100.9757,3.8441,7048.5,2026-03-03 04:17:39
7501e8,XAX327  ,Malaysia,1772482561,1772482561,100.9757,3.8441,7048.5,2026-03-03 04:19:40
750451,AXM73   ,Malaysia,1772483134,1772483134,100.0424,3.6407,9403.08,2026-03-03 04:25:43
485ecd,KLM836D ,Kingdom of the Netherlands,1772483621,1772483621,101.7443,3.9205,9144.0,2026-03-03 04:33:47
70afb9,RNA415  ,Nepal,1772483607,1772483608,101.2073,4.1969,8602.98,2026-03-03 04:33:47
485ecd,KLM836D ,Kingdom of the Netherlands,1772483712,1772483712,101.6248,4.107,9144.0,2026-03-03 04:35:48
70afb9,RNA415  ,Nepal,1772483607,1772483608,101.2073,4.1969,8602.98,2026-03-03 04:35:48
485ecd,KLM836D ,Kingdom of the Netherlands,1772483712,1772483712,101.6248,4.107,9144.0,2026-03-03 04:37:49
70afb9,RNA415  ,Nepal,1772483607,1772483608,101.2073,4.1969,8602.98,2026-03-03 04:37:49
485ecd,KLM836D ,Kingdom of the Netherlands,1772483712,1772483712,101.6248,4.107,9144,2026-03-03 04:39:50
76cc7a,SIA529  ,Singapore,1772484588,1772484589,100.5724,3.6183,11277.6,2026-03-03 04:49:54
76cd74,SIA403  ,Singapore,1772484952,1772484953,101.2965,3.7042,11887.2,2026-03-03 04:55:57
8014dc,IGO1002 ,India,1772485791,1772485791,100.6526,3.6831,10980.42,2026-03-03 05:10:05
8014dc,IGO1002 ,India,1772485895,1772485898,100.4658,3.8194,10972.8,2026-03-03 05:12:06
76cd13,SIA511  ,Singapore,1772485921,1772485921,100.2431,3.801,11887.2,2026-03-03 05:12:06
76cee7,SIA335  ,Singapore,1772485921,1772485921,101.4367,3.6253,11277.6,2026-03-03 05:12:06
8014dc,IGO1002 ,India,1772485895,1772485898,100.4658,3.8194,10972.8,2026-03-03 05:14:07
76cd13,SIA511  ,Singapore,1772485981,1772485988,100.3353,3.7106,11887.2,2026-03-03 05:14:07
8014dc,IGO1002 ,India,1772485895,1772485898,100.4658,3.8194,10972.8,2026-03-03 05:16:08
76cd0c,SIA523  ,Singapore,1772486266,1772486266,101.1484,3.6805,11277.6,2026-03-03 05:18:09
8015c1,AIC2145 ,India,1772486857,1772486858,101.2512,3.8832,10058.4,2026-03-03 05:28:13
8015c1,AIC2145 ,India,1772486990,1772486990,101.4057,3.6612,10058.4,2026-03-03 05:30:14
76cef7,SIA25   ,Singapore,1772487852,1772487852,101.2516,3.7259,10668,2026-03-03 05:44:21
76cdad,SIA303  ,Singapore,1772487953,1772487973,100.179,4.6011,11277.6,2026-03-03 05:46:22
76cdad,SIA303  ,Singapore,1772487976,1772487979,100.2104,4.5619,11277.6,2026-03-03 05:48:23
750452,AXM12   ,Malaysia,1772488087,1772488087,100.9168,3.9041,8740.14,2026-03-03 05:48:23
76cdad,SIA303  ,Singapore,1772488206,1772488215,100.5231,4.1718,11277.6,2026-03-03 05:50:24
750452,AXM12   ,Malaysia,1772488087,1772488087,100.9168,3.9041,8740.14,2026-03-03 05:50:24
76cef5,SIA305  ,Singapore,1772488214,1772488214,101.2136,3.8024,10668.0,2026-03-03 05:50:24
a9cb70,N730EA  ,United States,1772488214,1772488214,100.8875,3.637,12192.0,2026-03-03 05:50:24
76cdad,SIA303  ,Singapore,1772488322,1772488322,100.6808,3.9749,11277.6,2026-03-03 05:52:25
750452,AXM12   ,Malaysia,1772488087,1772488087,100.9168,3.9041,8740.14,2026-03-03 05:52:25
a9cb70,N730EA  ,United States,1772488339,1772488339,100.6169,3.7587,12192.0,2026-03-03 05:52:25
76cdad,SIA303  ,Singapore,1772488410,1772488417,100.7987,3.8275,11277.6,2026-03-03 05:54:26
a9cb70,N730EA  ,United States,1772488447,1772488447,100.3833,3.8637,12192.0,2026-03-03 05:54:26
a9cb70,N730EA  ,United States,1772488447,1772488447,100.3833,3.8637,12192,2026-03-03 05:56:27
750423,MXD671  ,Malaysia,1772488697,1772488698,101.4701,3.6452,7909.56,2026-03-03 05:58:28
a9cb70,N730EA  ,United States,1772488447,1772488447,100.3833,3.8637,12192.0,2026-03-03 05:58:28
750203,,Malaysia,1772488783,1772488783,101.3202,3.7872,8084.82,2026-03-03 06:00:29
75059a,,Malaysia,1772488815,1772488828,100.8976,3.6542,8282.94,2026-03-03 06:00:29
76cd12,,Singapore,1772488947,1772488947,101.1511,3.7267,11277.6,2026-03-03 06:02:30
750259,,Malaysia,1772489308,1772489308,101.7889,3.7301,7810.5,2026-03-03 06:08:33
750259,MAS197  ,Malaysia,1772489415,1772489415,101.5983,3.6448,7048.5,2026-03-03 06:10:34
80142a,IGO1032 ,India,1772489428,1772489428,100.729,3.6278,6972.3,2026-03-03 06:10:34
80142a,IGO1032 ,India,1772489487,1772489523,100.6303,3.6996,7399.02,2026-03-03 06:12:35
76cd44,SIA351  ,Singapore,1772489672,1772489672,100.3311,4.4613,11277.6,2026-03-03 06:14:36
80142a,IGO1032 ,India,1772489487,1772489523,100.6303,3.6996,7399.02,2026-03-03 06:14:36
76cd44,SIA351  ,Singapore,1772489794,1772489794,100.5068,4.2655,11277.6,2026-03-03 06:16:37
80142a,IGO1032 ,India,1772489487,1772489523,100.6303,3.6996,7399.02,2026-03-03 06:16:37
8013ea,AIC2380 ,India,1772489795,1772489795,101.1646,3.774,10668.0,2026-03-03 06:16:37
76cd44,SIA351  ,Singapore,1772489892,1772489893,100.6498,4.106,11277.6,2026-03-03 06:18:38
76cd44,SIA351  ,Singapore,1772490031,1772490034,100.8526,3.8797,11285.22,2026-03-03 06:20:39
76cd44,SIA351  ,Singapore,1772490156,1772490156,101.0346,3.6765,11277.6,2026-03-03 06:22:40
76cd79,SIA423  ,Singapore,1772490157,1772490157,100.2518,3.7921,11887.2,2026-03-03 06:22:40
76cd79,SIA423  ,Singapore,1772490219,1772490219,100.3446,3.7012,11887.2,2026-03-03 06:24:41
801527,IGO1006 ,India,1772490272,1772490272,100.6426,3.7197,11582.4,2026-03-03 06:24:41
750220,MAS109  ,Malaysia,1772490386,1772490386,100.0397,3.6645,8336.28,2026-03-03 06:26:42
801527,IGO1006 ,India,1772490378,1772490378,100.4492,3.8552,11582.4,2026-03-03 06:26:42
750220,MAS109  ,Malaysia,1772490386,1772490402,100.0397,3.6645,8336.28,2026-03-03 06:28:43
801527,IGO1006 ,India,1772490457,1772490457,100.3065,3.9554,11590.02,2026-03-03 06:28:43
750220,MAS109  ,Malaysia,1772490386,1772490402,100.0397,3.6645,8336.28,2026-03-03 06:30:44
801527,IGO1006 ,India,1772490457,1772490457,100.3065,3.9554,11590.02,2026-03-03 06:30:44
801527,IGO1006 ,India,1772490457,1772490457,100.3065,3.9554,11590.02,2026-03-03 06:32:45
7705c3,ALK318  ,Sri Lanka,1772490992,1772490993,100.1605,3.6241,7856.22,2026-03-03 06:36:47
75020f,,Malaysia,1772491001,1772491002,100.8573,3.6161,7033.26,2026-03-03 06:36:47
80163d,IGO1030 ,India,1772491117,1772491117,100.7311,3.6259,11590.02,2026-03-03 06:38:48
7705c3,ALK318  ,Sri Lanka,1772490992,1772490993,100.1605,3.6241,7856.22,2026-03-03 06:38:48
80163d,IGO1030 ,India,1772491239,1772491239,100.5141,3.7837,11574.78,2026-03-03 06:40:49
75049f,AXM11   ,Malaysia,1772491194,1772491194,100.7148,3.6649,6438.9,2026-03-03 06:40:49
80163d,IGO1030 ,India,1772491300,1772491308,100.4055,3.8628,11574.78,2026-03-03 06:42:50
75049f,AXM11   ,Malaysia,1772491194,1772491194,100.7148,3.6649,6438.9,2026-03-03 06:42:50
80163d,IGO1030 ,India,1772491300,1772491308,100.4055,3.8628,11574.78,2026-03-03 06:44:50
4bb0ed,THY169  ,Turkey,1772491487,1772491487,101.5065,3.6463,9281.16,2026-03-03 06:44:50
75049f,AXM11   ,Malaysia,1772491194,1772491194,100.7148,3.6649,6438.9,2026-03-03 06:44:50
80163d,IGO1030 ,India,1772491300,1772491308,100.4055,3.8628,11574.78,2026-03-03 06:46:52
4bb0ed,THY169  ,Turkey,1772491558,1772491563,101.4356,3.8057,9525.0,2026-03-03 06:46:52
75006f,XAX183  ,Malaysia,1772491513,1772491513,100.3864,4.3935,10447.02,2026-03-03 06:46:52
75020d,,Malaysia,1772491569,1772491569,100.7465,3.6901,7917.18,2026-03-03 06:46:52
4bb0ed,THY169  ,Turkey,1772491558,1772491617,101.4356,3.8057,9525.0,2026-03-03 06:48:52
75006f,XAX183  ,Malaysia,1772491513,1772491513,100.3864,4.3935,10447.02,2026-03-03 06:48:52
4bb0ed,THY169  ,Turkey,1772491558,1772491617,101.4356,3.8057,9525,2026-03-03 06:50:53
7502b3,,Malaysia,1772492088,1772492089,101.3498,3.6893,10668.0,2026-03-03 06:54:55
750470,AXM890  ,Malaysia,1772492089,1772492089,101.407,3.6949,5722.62,2026-03-03 06:54:55
750470,AXM890  ,Malaysia,1772492094,1772492094,101.4078,3.7053,5760.72,2026-03-03 06:56:56
76d24f,TGW488  ,Singapore,1772492336,1772492336,100.9491,3.8264,3878.58,2026-03-03 06:58:57
750470,AXM890  ,Malaysia,1772492094,1772492094,101.4078,3.7053,5760.72,2026-03-03 06:58:57
750465,AXM90   ,Malaysia,1772492337,1772492337,100.8723,3.933,8846.82,2026-03-03 06:58:57
76d24f,TGW488  ,Singapore,1772492336,1772492345,100.9491,3.8264,3878.58,2026-03-03 07:00:58
750465,AXM90   ,Malaysia,1772492450,1772492450,100.9469,3.7064,8397.24,2026-03-03 07:00:58
76d24f,TGW488  ,Singapore,1772492336,1772492345,100.9491,3.8264,3878.58,2026-03-03 07:02:59
aaa717,,United States,1772492699,1772492699,100.8928,3.8706,4876.8,2026-03-03 07:05:00
aaa717,N786CW  ,United States,1772492799,1772492799,100.8425,3.9834,4876.8,2026-03-03 07:07:01
8a07a7,MYU221  ,Indonesia,1772492818,1772492818,100.9468,3.7499,9136.38,2026-03-03 07:07:01
75002c,AXM6145 ,Malaysia,1772492816,1772492816,100.9755,3.7483,7620.0,2026-03-03 07:07:01
aaa717,N786CW  ,United States,1772492799,1772492799,100.8425,3.9834,4876.8,2026-03-03 07:09:02
8a07a7,MYU221  ,Indonesia,1772492929,1772492929,100.8512,3.9622,8275.32,2026-03-03 07:09:02
aaa717,N786CW  ,United States,1772492799,1772492799,100.8425,3.9834,4876.8,2026-03-03 07:11:03
8a07a7,MYU221  ,Indonesia,1772492935,1772492940,100.8461,3.9737,8206.74,2026-03-03 07:11:03
750518,AXM6124 ,Malaysia,1772493038,1772493038,100.9736,3.6891,6697.98,2026-03-03 07:11:03
8a07a7,MYU221  ,Indonesia,1772492935,1772492940,100.8461,3.9737,8206.74,2026-03-03 07:13:04
750518,AXM6124 ,Malaysia,1772493172,1772493172,100.8696,3.9226,7315.2,2026-03-03 07:13:04
750404,MXD673  ,Malaysia,1772493297,1772493297,101.4992,3.6532,7551.42,2026-03-03 07:15:05
750518,AXM6124 ,Malaysia,1772493215,1772493215,100.8357,3.9987,7284.72,2026-03-03 07:15:05
750404,MXD673  ,Malaysia,1772493416,1772493416,101.6897,3.6113,7147.56,2026-03-03 07:17:06
750518,AXM6124 ,Malaysia,1772493215,1772493215,100.8357,3.9987,7284.72,2026-03-03 07:17:06
750441,AXM818  ,Malaysia,1772494375,1772494375,101.1765,4.2924,8999.22,2026-03-03 07:33:14
76d1ca,TGW430  ,Singapore,1772494507,1772494507,101.2176,3.6024,10355.58,2026-03-03 07:35:15
750441,AXM818  ,Malaysia,1772494375,1772494375,101.1765,4.2924,8999.22,2026-03-03 07:35:15
76d1ca,TGW430  ,Singapore,1772494619,1772494619,101.0651,3.7916,10081.26,2026-03-03 07:37:16
76cda9,,Singapore,1772494577,1772494628,101.0732,4.0911,12496.8,2026-03-03 07:37:16
750441,AXM818  ,Malaysia,1772494375,1772494375,101.1765,4.2924,8999.22,2026-03-03 07:37:16
76d1ca,TGW430  ,Singapore,1772494619,1772494633,101.0651,3.7916,10081.26,2026-03-03 07:39:17
750324,AXM552  ,Malaysia,1772494654,1772494654,101.4474,3.629,6278.88,2026-03-03 07:39:17
76cda9,SIA377  ,Singapore,1772494754,1772494754,101.2333,3.7622,12496.8,2026-03-03 07:39:17
76b445,SIA724  ,Singapore,1772494753,1772494754,101.5148,3.7485,11582.4,2026-03-03 07:39:17
76d1ca,TGW430  ,Singapore,1772494619,1772494633,101.0651,3.7916,10081.26,2026-03-03 07:41:18
750324,AXM552  ,Malaysia,1772494654,1772494654,101.4474,3.629,6278.88,2026-03-03 07:41:18
76b445,SIA724  ,Singapore,1772494813,1772494842,101.4244,3.8452,11582.4,2026-03-03 07:41:18
76b445,SIA724  ,Singapore,1772494813,1772494842,101.4244,3.8452,11582.4,2026-03-03 07:43:20
750440,AXM6020 ,Malaysia,1772495111,1772495111,100.955,3.7319,8442.96,2026-03-03 07:45:21
76b445,SIA724  ,Singapore,1772494813,1772494842,101.4244,3.8452,11582.4,2026-03-03 07:45:21
750440,AXM6020 ,Malaysia,1772495232,1772495232,100.8538,3.9589,9022.08,2026-03-03 07:47:22
76b44e,SIA524  ,Singapore,1772495230,1772495231,101.0148,3.634,10972.8,2026-03-03 07:47:22
801536,IGO1015 ,India,1772495225,1772495230,101.2843,3.6633,11269.98,2026-03-03 07:47:22
750440,AXM6020 ,Malaysia,1772495247,1772495247,100.8412,3.9873,9090.66,2026-03-03 07:49:23
76b44e,SIA524  ,Singapore,1772495354,1772495355,100.7942,3.7989,10972.8,2026-03-03 07:49:23
75033d,AXM32   ,Malaysia,1772495474,1772495474,100.4266,3.6569,6781.8,2026-03-03 07:51:24
750440,AXM6020 ,Malaysia,1772495247,1772495247,100.8412,3.9873,9090.66,2026-03-03 07:51:24
76b44e,SIA524  ,Singapore,1772495362,1772495362,100.78,3.8095,10972.8,2026-03-03 07:51:24
8014dd,AIC2105 ,India,1772495582,1772495598,100.4927,3.6865,10660.38,2026-03-03 07:53:25
76b44e,SIA524  ,Singapore,1772495362,1772495362,100.78,3.8095,10972.8,2026-03-03 07:53:25
75052a,AXM6114 ,Malaysia,1772495788,1772495788,101.0326,3.6021,6705.6,2026-03-03 07:57:27
75052a,AXM6114 ,Malaysia,1772495956,1772495956,100.8851,3.8884,6705.6,2026-03-03 07:59:28
75052a,AXM6114 ,Malaysia,1772496015,1772496015,100.8398,3.9905,6705.6,2026-03-03 08:01:29
75052a,AXM6114 ,Malaysia,1772496015,1772496015,100.8398,3.9905,6705.6,2026-03-03 08:03:30
75052a,AXM6114 ,Malaysia,1772496015,1772496015,100.8398,3.9905,6705.6,2026-03-03 08:05:31
76d24f,,Singapore,1772497079,1772497155,101.0001,3.7641,7421.88,2026-03-03 08:19:38
800741,,India,1772497414,1772497414,101.2198,3.7693,11277.6,2026-03-03 08:23:40
7c4cba,MEDIC25 ,Australia,1772497537,1772497537,101.0388,3.6294,10256.52,2026-03-03 08:25:40
750467,AXM880  ,Malaysia,1772497652,1772497652,101.1469,3.6031,6377.94,2026-03-03 08:27:41
7c4cba,MEDIC25 ,Australia,1772497645,1772497648,100.9112,3.8289,9304.02,2026-03-03 08:27:41
750467,AXM880  ,Malaysia,1772497718,1772497718,101.0995,3.7168,6827.52,2026-03-03 08:29:42
7c4cba,MEDIC25 ,Australia,1772497723,1772497730,100.8409,3.9875,8290.56,2026-03-03 08:29:42
750467,AXM880  ,Malaysia,1772497718,1772497718,101.0995,3.7168,6827.52,2026-03-03 08:31:43
7c4cba,MEDIC25 ,Australia,1772497723,1772497730,100.8409,3.9875,8290.56,2026-03-03 08:31:43
80073b,AIC308  ,India,1772498019,1772498019,101.2605,3.6769,11277.6,2026-03-03 08:33:44
750467,AXM880  ,Malaysia,1772497718,1772497718,101.0995,3.7168,6827.52,2026-03-03 08:33:44
7c4cba,MEDIC25 ,Australia,1772497723,1772497730,100.8409,3.9875,8290.56,2026-03-03 08:33:44
76cc7a,SIA422  ,Singapore,1772498371,1772498379,100.8296,3.643,10965.18,2026-03-03 08:39:47
75002c,AXM6144 ,Malaysia,1772498503,1772498503,101.0103,3.6312,7315.2,2026-03-03 08:41:48
76cc7a,SIA422  ,Singapore,1772498397,1772498451,100.7764,3.6781,10965.18,2026-03-03 08:41:48
750518,AXM6123 ,Malaysia,1772498412,1772498413,100.6638,4.1111,8229.6,2026-03-03 08:41:48
75002c,AXM6144 ,Malaysia,1772498619,1772498619,100.9098,3.8322,7315.2,2026-03-03 08:43:49
76cc7a,SIA422  ,Singapore,1772498397,1772498451,100.7764,3.6781,10965.18,2026-03-03 08:43:49
